"Year","Species.n","Age","M2"
2014,26,3,0
2014,23,3,0.404023193838782
2014,19,3,0
2014,27,3,0
2014,25,3,0.264022319408519
2014,17,3,0.316645905995722
2015,16,3,0.133763521210072
2015,18,3,0.0994444728977726
2015,21,3,0.151577037009608
2015,20,3,0
2015,22,3,0.488034147521566
2015,24,3,1.6515113369742
2015,26,3,0
2015,23,3,0.307471980217488
2015,19,3,0
2015,27,3,0
2015,25,3,0.508824632547595
2015,17,3,0.282100892199588
2016,16,3,0.181506888470091
2016,18,3,0.0730335641651261
2016,21,3,0.171683597021909
2016,20,3,0
2016,22,3,0.79867218236557
2016,24,3,2.31859344741648
2016,26,3,0
2016,23,3,0.459514532328841
2016,19,3,0
2016,27,3,0
2016,25,3,0.889915980632369
2016,17,3,0.323856145291646
2017,16,3,0.0544539346116828
2017,18,3,0.153022032404569
2017,21,3,0.169609045167561
2017,20,3,0
2017,22,3,0.588025153508654
2017,24,3,1.74062771033158
2017,26,3,0
2017,23,3,0.39268544756524
2017,19,3,0
2017,27,3,0
2017,25,3,0.531908546665374
2017,17,3,0.293992892323857
2018,16,3,0.126725859687514
2018,18,3,0.131159562233896
2018,21,3,0.196702297891354
2018,20,3,0
2018,22,3,0.656308579365727
2018,24,3,2.31772313407792
2018,26,3,0
2018,23,3,0.435774799978334
2018,19,3,0
2018,27,3,0
2018,25,3,0.62023239853978
2018,17,3,0.346912117278404
2019,16,3,0.0817191212673677
2019,18,3,0.115485430907688
2019,21,3,0.14954744958981
2019,20,3,0
2019,22,3,0.467493031154337
2019,24,3,1.77052611853913
2019,26,3,0
2019,23,3,0.40254957539506
2019,19,3,0
2019,27,3,0
2019,25,3,0.434585011874088
2019,17,3,0.304166572170402
1974,16,4,0
1974,18,4,0.23199550135007
1974,21,4,0.202561115008951
1974,20,4,0
1974,22,4,0.509089841140855
1974,26,4,0
1974,23,4,0.463275448072917
1974,19,4,0
1974,27,4,0
1974,17,4,0.341490290081406
1975,16,4,0
1975,18,4,0.214974119589706
1975,21,4,0.163201499796174
1975,20,4,0
1975,22,4,0.517887646092094
1975,26,4,0
1975,23,4,0.430099428495755
1975,19,4,0
1975,27,4,0
1975,17,4,0.280045446159539
1976,16,4,0
1976,18,4,0.209001879811581
1976,21,4,0.152132158986746
1976,20,4,0
1976,22,4,0.720116417215563
1976,26,4,0
1976,23,4,0.377428159942811
1976,19,4,0
1976,27,4,0
1976,17,4,0.303666055266569
1977,16,4,0
1977,18,4,0.110102087586563
1977,21,4,0.138415212375906
1977,20,4,0
1977,22,4,0.502919675515174
1977,26,4,0
1977,23,4,0.381283463473512
1977,19,4,0
1977,27,4,0
1977,17,4,0.353357549463607
1978,16,4,0
1978,18,4,0.3064346996045
1978,21,4,0.151400095991832
1978,20,4,0
1978,22,4,0.43630258611766
1978,26,4,0
1978,23,4,0.281091256696983
1978,19,4,0
1978,27,4,0
1978,17,4,0.336142005898756
1979,16,4,0
1979,18,4,0.14947273245558
1979,21,4,0.142610601596352
1979,20,4,0
1979,22,4,0.393672059395668
1979,26,4,0
1979,23,4,0.276043926520169
1979,19,4,0
1979,27,4,0
1979,17,4,0.315250997235924
1980,16,4,0
1980,18,4,0.0516159940310733
1980,21,4,0.122428516661751
1980,20,4,0
1980,22,4,0.404612522920104
1980,26,4,0
1980,23,4,0.269768121955941
1980,19,4,0
1980,27,4,0
1980,17,4,0.263412093257329
1981,16,4,0
1981,18,4,0.0826828281208639
1981,21,4,0.170720556902336
1981,20,4,0
1981,22,4,0.78222702786158
1981,26,4,0
1981,23,4,0.306013143847421
1981,19,4,0
1981,27,4,0
1981,17,4,0.33997786544141
1982,16,4,0
1982,18,4,0.0792275981514526
1982,21,4,0.169146379976366
1982,20,4,0
1982,22,4,0.779840206005588
1982,26,4,0
1982,23,4,0.33286436149594
1982,19,4,0
1982,27,4,0
1982,17,4,0.339776988292769
1983,16,4,0
1983,18,4,0.121614067072517
1983,21,4,0.156973950404397
1983,20,4,0
1983,22,4,0.605489020968
1983,26,4,0
1983,23,4,0.347455658447495
1983,19,4,0
1983,27,4,0
1983,17,4,0.267481354507534
1984,16,4,0
1984,18,4,0.104228045617079
1984,21,4,0.115771710504232
1984,20,4,0
1984,22,4,0.456340922259697
1984,26,4,0
1984,23,4,0.313433491912761
1984,19,4,0
1984,27,4,0
1984,17,4,0.25892105214481
1985,16,4,0
1985,18,4,0.0929399563146315
1985,21,4,0.107173253136798
1985,20,4,0
1985,22,4,0.508819212450691
1985,26,4,0
1985,23,4,0.268859305217524
1985,19,4,0
1985,27,4,0
1985,17,4,0.258605659263705
1986,16,4,0.0137444488371802
1986,18,4,0.0909251012742615
1986,21,4,0.0885955153632837
1986,20,4,0
1986,22,4,0.655942170206486
1986,26,4,0
1986,23,4,0.412077136715176
1986,19,4,0
1986,27,4,0
1986,17,4,0.227363566486166
1987,16,4,0
1987,18,4,0.0691490145084784
1987,21,4,0.101119770748604
1987,20,4,0
1987,22,4,0.461292982092985
1987,26,4,0
1987,23,4,0.385236094192232
1987,19,4,0
1987,27,4,0
1987,17,4,0.232817926888684
1988,16,4,0.0180820301315001
1988,18,4,0.0946645833946703
1988,21,4,0.112261693374629
1988,20,4,0
1988,22,4,0.45708819598861
1988,26,4,0
1988,23,4,0.323675824806601
1988,19,4,0
1988,27,4,0
1988,17,4,0.28211799736
1989,16,4,0
1989,18,4,0.0688005877670568
1989,21,4,0.104648339323073
1989,20,4,0
1989,22,4,0.453416877513608
1989,26,4,0
1989,23,4,0.423315126377507
1989,19,4,0
1989,27,4,0
1989,17,4,0.26773658475294
1990,16,4,0
1990,18,4,0.107218618398399
1990,21,4,0.114752572131459
1990,20,4,0
1990,22,4,0.483739120562947
1990,26,4,0
1990,23,4,0.297014607506279
1990,19,4,0
1990,27,4,0
1990,17,4,0.249774923853582
1991,16,4,0
1991,18,4,0.0777692218776958
1991,21,4,0.0996528527151589
1991,20,4,0
1991,22,4,0.455850037574005
1991,26,4,0
1991,23,4,0.311772509904844
1991,19,4,0
1991,27,4,0
1991,17,4,0.268412236824775
1992,16,4,0
1992,18,4,0.0457947509947374
1992,21,4,0.0946233242086524
1992,20,4,0
1992,22,4,0.448083725575077
1992,26,4,0
1992,23,4,0.271598530548657
1992,19,4,0
1992,27,4,0
1992,17,4,0.243622070328163
1993,16,4,0
1993,18,4,0.0494622629679273
1993,21,4,0.113047110121632
1993,20,4,0
1993,22,4,0.571681650030124
1993,26,4,0
1993,23,4,0.26614512670349
1993,19,4,0
1993,27,4,0
1993,17,4,0.229474195670218
1994,16,4,0
1994,18,4,0.067497802138409
1994,21,4,0.104357625025764
1994,20,4,0
1994,22,4,0.511051398231897
1994,26,4,0
1994,23,4,0.257712696077969
1994,19,4,0
1994,27,4,0
1994,17,4,0.257985231630539
1995,16,4,0
1995,18,4,0.0634176584355529
1995,21,4,0.136773129404327
1995,20,4,0
1995,22,4,0.63527868635675
1995,26,4,0
1995,23,4,0.283564363237312
1995,19,4,0
1995,27,4,0
1995,17,4,0.223329516765751
1996,16,4,0
1996,18,4,0.0801855612777527
1996,21,4,0.104951114723816
1996,20,4,0
1996,22,4,0.523039247512137
1996,26,4,0
1996,23,4,0.25688837646326
1996,19,4,0
1996,27,4,0
1996,17,4,0.265906649258319
1997,16,4,0
1997,18,4,0.0488322784514672
1997,21,4,0.0961264153187246
1997,20,4,0
1997,22,4,0.565482724904469
1997,26,4,0
1997,23,4,0.284709113737726
1997,19,4,0
1997,27,4,0
1997,17,4,0.237957928721654
1998,16,4,0.030085435075611
1998,18,4,0.0870938924012792
1998,21,4,0.0956560373308643
1998,20,4,0
1998,22,4,0.639979744349987
1998,26,4,0
1998,23,4,0.292052171819557
1998,19,4,0
1998,27,4,0
1998,17,4,0.229277986494288
1999,16,4,0.0439521111107895
1999,18,4,0.0704881686011131
1999,21,4,0.107999909892127
1999,20,4,0
1999,22,4,0.549545384450442
1999,26,4,0
1999,23,4,0.27153795766218
1999,19,4,0
1999,27,4,0
1999,17,4,0.28462081666709
2000,16,4,0.0345620814079939
2000,18,4,0.056623846402629
2000,21,4,0.0934759485545173
2000,20,4,0
2000,22,4,0.651702899446977
2000,26,4,0
2000,23,4,0.293890672547536
2000,19,4,0
2000,27,4,0
2000,17,4,0.216241364821463
2001,16,4,0
2001,18,4,0.0587346635171128
2001,21,4,0.107385971161351
2001,20,4,0
2001,22,4,0.993999283424691
2001,26,4,0
2001,23,4,0.205281749431283
2001,19,4,0
2001,27,4,0
2001,17,4,0.212189234334906
2002,16,4,0
2002,18,4,0.0429297086485129
2002,21,4,0.131156664383214
2002,20,4,0
2002,22,4,0.981050631582298
2002,26,4,0
2002,23,4,0.235824347989924
2002,19,4,0
2002,27,4,0
2002,17,4,0.244791232402326
2003,16,4,0.0768775592534426
2003,18,4,0.0817793475440408
2003,21,4,0.110728453903867
2003,20,4,0
2003,22,4,0.915877947325252
2003,26,4,0
2003,23,4,0.500679424164137
2003,19,4,0
2003,27,4,0
2003,17,4,0.262349400240389
2004,16,4,0.0735752631230099
2004,18,4,0.17266030637481
2004,21,4,0.179365384096402
2004,20,4,0
2004,22,4,1.13735310139575
2004,26,4,0
2004,23,4,0.454223292175948
2004,19,4,0
2004,27,4,0
2004,17,4,0.323511301456828
2005,16,4,0
2005,18,4,0.0743476159005558
2005,21,4,0.164384484741869
2005,20,4,0
2005,22,4,0.964481585356304
2005,26,4,0
2005,23,4,0.367253166063135
2005,19,4,0
2005,27,4,0
2005,17,4,0.282495447565537
2006,16,4,0
2006,18,4,0.134973147051023
2006,21,4,0.176947990714288
2006,20,4,0
2006,22,4,0.80211735316051
2006,26,4,0
2006,23,4,0.352329545974549
2006,19,4,0
2006,27,4,0
2006,17,4,0.306834985010422
2007,16,4,0
2007,18,4,0.0600007505200453
2007,21,4,0.195291371787866
2007,20,4,0
2007,22,4,0.869964715807552
2007,26,4,0
2007,23,4,0.351874467597507
2007,19,4,0
2007,27,4,0
2007,17,4,0.27689046759933
2008,16,4,0
2008,18,4,0.0531256331106908
2008,21,4,0.18328825974287
2008,20,4,0
2008,22,4,0.714561157547537
2008,26,4,0
2008,23,4,0.352611309133588
2008,19,4,0
2008,27,4,0
2008,17,4,0.323257953264705
2009,16,4,0
2009,18,4,0.108624419089012
2009,21,4,0.153237302156509
2009,20,4,0
2009,22,4,0.763367037391796
2009,26,4,0
2009,23,4,0.340781699742002
2009,19,4,0
2009,27,4,0
2009,17,4,0.254997761187089
2010,16,4,0
2010,18,4,0.0675512832849727
2010,21,4,0.120819273901362
2010,20,4,0
2010,22,4,0.671507793928209
2010,26,4,0
2010,23,4,0.315405714576047
2010,19,4,0
2010,27,4,0
2010,17,4,0.216181779639406
2011,16,4,0
2011,18,4,0.0772501122485862
2011,21,4,0.118092616412965
2011,20,4,0
2011,22,4,0.665537399261056
2011,26,4,0
2011,23,4,0.474229463517489
2011,19,4,0
2011,27,4,0
2011,17,4,0.23277904614423
2012,16,4,0
2012,18,4,0.0691223576773279
2012,21,4,0.117020244010152
2012,20,4,0
2012,22,4,0.62170021322891
2012,26,4,0
2012,23,4,0.494556589776383
2012,19,4,0
2012,27,4,0
2012,17,4,0.239428058571099
2013,16,4,0
2013,18,4,0.0835781386935535
2013,21,4,0.129161509845738
2013,20,4,0
2013,22,4,0.656878986039489
2013,26,4,0
2013,23,4,0.440098543129179
2013,19,4,0
2013,27,4,0
2013,17,4,0.275188813690979
2014,16,4,0
2014,18,4,0.0641590684272116
2014,21,4,0.143099467680823
2014,20,4,0
2014,22,4,0.546705660474621
2014,26,4,0
2014,23,4,0.349053902244472
2014,19,4,0
2014,27,4,0
2014,17,4,0.294610581023795
2015,16,4,0.000425812410266365
2015,18,4,0.035090343424279
2015,21,4,0.13068112827336
2015,20,4,0
2015,22,4,0.427233455349185
2015,26,4,0
2015,23,4,0.274421167695608
2015,19,4,0
2015,27,4,0
2015,17,4,0.256848724942117
2016,16,4,0
2016,18,4,0.0440513771635823
2016,21,4,0.146043373689409
2016,20,4,0
2016,22,4,0.705421559208464
2016,26,4,0
2016,23,4,0.403401060687964
2016,19,4,0
2016,27,4,0
2016,17,4,0.284542866201708
2017,16,4,0
2017,18,4,0.0244034268473753
2017,21,4,0.148727279985239
2017,20,4,0
2017,22,4,0.554675596330263
2017,26,4,0
2017,23,4,0.331305376295334
2017,19,4,0
2017,27,4,0
2017,17,4,0.253661432505537
2018,16,4,0
2018,18,4,0.090312785416966
2018,21,4,0.163247003830958
2018,20,4,0
2018,22,4,0.594491200645246
2018,26,4,0
2018,23,4,0.39630794486742
2018,19,4,0
2018,27,4,0
2018,17,4,0.273334904280109
2019,16,4,0
2019,18,4,0.0476281345031633
2019,21,4,0.139018141961957
2019,20,4,0
2019,22,4,0.422126742332108
2019,26,4,0
2019,23,4,0.387911853065466
2019,19,4,0
2019,27,4,0
2019,17,4,0.267180854439192
1974,16,5,0
1974,18,5,0.0444580655679636
1974,21,5,0.172746731978968
1974,20,5,0
1974,26,5,0
1974,19,5,0
1974,27,5,0
1974,17,5,0.269963314152266
1975,16,5,0
1975,18,5,0.110205714298235
1975,21,5,0.148536674029126
1975,20,5,0
1975,26,5,0
1975,19,5,0
1975,27,5,0
1975,17,5,0.234239086021464
1976,16,5,0
1976,18,5,0.115475074878882
1976,21,5,0.125005268514053
1976,20,5,0
1976,26,5,0
1976,19,5,0
1976,27,5,0
1976,17,5,0.237444553152574
1977,16,5,0
1977,18,5,0.095165040827991
1977,21,5,0.117456249993248
1977,20,5,0
1977,26,5,0
1977,19,5,0
1977,27,5,0
1977,17,5,0.180826050162282
1978,16,5,0
1978,18,5,0.0624400398037388
1978,21,5,0.12387439602231
1978,20,5,0
1978,26,5,0
1978,19,5,0
1978,27,5,0
1978,17,5,0.254930730869544
1979,16,5,0
1979,18,5,0.067451554958158
1979,21,5,0.124235252456804
1979,20,5,0
1979,26,5,0
1979,19,5,0
1979,27,5,0
1979,17,5,0.260025281240533
1980,16,5,0
1980,18,5,0.0290462477833875
1980,21,5,0.109032138862545
1980,20,5,0
1980,26,5,0
1980,19,5,0
1980,27,5,0
1980,17,5,0.232543984245394
1981,16,5,0
1981,18,5,0.0250612561303015
1981,21,5,0.143879898362533
1981,20,5,0
1981,26,5,0
1981,19,5,0
1981,27,5,0
1981,17,5,0.258408631177641
1982,16,5,0
1982,18,5,0.039320445085279
1982,21,5,0.125896945795641
1982,20,5,0
1982,26,5,0
1982,19,5,0
1982,27,5,0
1982,17,5,0.249317807362738
1983,16,5,0
1983,18,5,0.0379521283180378
1983,21,5,0.133519726165561
1983,20,5,0
1983,26,5,0
1983,19,5,0
1983,27,5,0
1983,17,5,0.233137071470908
1984,16,5,0
1984,18,5,0.0731894939768246
1984,21,5,0.101874825834046
1984,20,5,0
1984,26,5,0
1984,19,5,0
1984,27,5,0
1984,17,5,0.231898347853872
1985,16,5,0
1985,18,5,0.0434463980291475
1985,21,5,0.101653087619286
1985,20,5,0
1985,26,5,0
1985,19,5,0
1985,27,5,0
1985,17,5,0.214810496614005
1986,16,5,0
1986,18,5,0.0358868641396587
1986,21,5,0.0823934165730284
1986,20,5,0
1986,26,5,0
1986,19,5,0
1986,27,5,0
1986,17,5,0.194850400166337
1987,16,5,0
1987,18,5,0.023121548483068
1987,21,5,0.0814005754258933
1987,20,5,0
1987,26,5,0
1987,19,5,0
1987,27,5,0
1987,17,5,0.190932180314027
1988,16,5,0
1988,18,5,0.0634660656036253
1988,21,5,0.0924090294754291
1988,20,5,0
1988,26,5,0
1988,19,5,0
1988,27,5,0
1988,17,5,0.233632542735138
1989,16,5,0
1989,18,5,0.0324992305227349
1989,21,5,0.0845859821843753
1989,20,5,0
1989,26,5,0
1989,19,5,0
1989,27,5,0
1989,17,5,0.233772461000723
1990,16,5,0
1990,18,5,0.0381984754831211
1990,21,5,0.0765675159223823
1990,20,5,0
1990,26,5,0
1990,19,5,0
1990,27,5,0
1990,17,5,0.249267699583251
1991,16,5,0
1991,18,5,0.0648243155405725
1991,21,5,0.0767987481851658
1991,20,5,0
1991,26,5,0
1991,19,5,0
1991,27,5,0
1991,17,5,0.232257562065789
1992,16,5,0
1992,18,5,0.0193575470661603
1992,21,5,0.0824805584111431
1992,20,5,0
1992,26,5,0
1992,19,5,0
1992,27,5,0
1992,17,5,0.234526416457336
1993,16,5,0
1993,18,5,0.0199263908950481
1993,21,5,0.0935295833083887
1993,20,5,0
1993,26,5,0
1993,19,5,0
1993,27,5,0
1993,17,5,0.224053030529897
1994,16,5,0
1994,18,5,0.0311760468113071
1994,21,5,0.0802758800574357
1994,20,5,0
1994,26,5,0
1994,19,5,0
1994,27,5,0
1994,17,5,0.227889994414289
1995,16,5,0
1995,18,5,0.0290462402306464
1995,21,5,0.105468907786067
1995,20,5,0
1995,26,5,0
1995,19,5,0
1995,27,5,0
1995,17,5,0.204399694500616
1996,16,5,0
1996,18,5,0.0441515365988603
1996,21,5,0.104318046350186
1996,20,5,0
1996,26,5,0
1996,19,5,0
1996,27,5,0
1996,17,5,0.233698512805688
1997,16,5,0
1997,18,5,0.0467445324319299
1997,21,5,0.0803104014834005
1997,20,5,0
1997,26,5,0
1997,19,5,0
1997,27,5,0
1997,17,5,0.213161856478763
1998,16,5,0
1998,18,5,0.0493181668929136
1998,21,5,0.0716598854703686
1998,20,5,0
1998,26,5,0
1998,19,5,0
1998,27,5,0
1998,17,5,0.217211029429721
1999,16,5,0
1999,18,5,0.0662591212803086
1999,21,5,0.0804320350777339
1999,20,5,0
1999,26,5,0
1999,19,5,0
1999,27,5,0
1999,17,5,0.243104265538766
2000,16,5,0
2000,18,5,0.0332417485729166
2000,21,5,0.0693675604797295
2000,20,5,0
2000,26,5,0
2000,19,5,0
2000,27,5,0
2000,17,5,0.213467755022524
2001,16,5,0
2001,18,5,0.0404793242416058
2001,21,5,0.0791218393610832
2001,20,5,0
2001,26,5,0
2001,19,5,0
2001,27,5,0
2001,17,5,0.192397743031632
2002,16,5,0
2002,18,5,0.0409735670027429
2002,21,5,0.110815064175949
2002,20,5,0
2002,26,5,0
2002,19,5,0
2002,27,5,0
2002,17,5,0.217814304694152
2003,16,5,0
2003,18,5,0.0548124930056185
2003,21,5,0.0892552378266599
2003,20,5,0
2003,26,5,0
2003,19,5,0
2003,27,5,0
2003,17,5,0.234481490007071
2004,16,5,0
2004,18,5,0.168317831048714
2004,21,5,0.134723704147563
2004,20,5,0
2004,26,5,0
2004,19,5,0
2004,27,5,0
2004,17,5,0.281674244415491
2005,16,5,0
2005,18,5,0.0766651983900146
2005,21,5,0.134758362930918
2005,20,5,0
2005,26,5,0
2005,19,5,0
2005,27,5,0
2005,17,5,0.269519070991385
2006,16,5,0
2006,18,5,0.0623327934391749
2006,21,5,0.148910052763438
2006,20,5,0
2006,26,5,0
2006,19,5,0
2006,27,5,0
2006,17,5,0.282884017658567
2007,16,5,0
2007,18,5,0.0550886825194763
2007,21,5,0.158614662298057
2007,20,5,0
2007,26,5,0
2007,19,5,0
2007,27,5,0
2007,17,5,0.232925657236699
2008,16,5,0
2008,18,5,0.0530971411155635
2008,21,5,0.169695779172057
2008,20,5,0
2008,26,5,0
2008,19,5,0
2008,27,5,0
2008,17,5,0.243563097962081
2009,16,5,0
2009,18,5,0.0475543682881946
2009,21,5,0.135189393627293
2009,20,5,0
2009,26,5,0
2009,19,5,0
2009,27,5,0
2009,17,5,0.24778532867888
2010,16,5,0
2010,18,5,0.0674956241118181
2010,21,5,0.109728427538237
2010,20,5,0
2010,26,5,0
2010,19,5,0
2010,27,5,0
2010,17,5,0.206333617419553
2011,16,5,0
2011,18,5,0.0771807831550612
2011,21,5,0.104928279037601
2011,20,5,0
2011,26,5,0
2011,19,5,0
2011,27,5,0
2011,17,5,0.224878174680029
2012,16,5,0
2012,18,5,0.05815211398698
2012,21,5,0.110059660252888
2012,20,5,0
2012,26,5,0
2012,19,5,0
2012,27,5,0
2012,17,5,0.23941523896808
2013,16,5,0
2013,18,5,0.0479675401233718
2013,21,5,0.120629278210253
2013,20,5,0
2013,26,5,0
2013,19,5,0
2013,27,5,0
2013,17,5,0.229725848203955
2014,16,5,0
2014,18,5,0.0715448503758768
2014,21,5,0.138816119224237
2014,20,5,0
2014,26,5,0
2014,19,5,0
2014,27,5,0
2014,17,5,0.220072380379914
2015,16,5,0
2015,18,5,0.0554612478617914
2015,21,5,0.12401955374125
2015,20,5,0
2015,26,5,0
2015,19,5,0
2015,27,5,0
2015,17,5,0.256768902601551
2016,16,5,0
2016,18,5,0.0143016535128136
2016,21,5,0.133921986794773
2016,20,5,0
2016,26,5,0
2016,19,5,0
2016,27,5,0
2016,17,5,0.27360360429231
2017,16,5,0
2017,18,5,0.00670763487151637
2017,21,5,0.130399990106759
2017,20,5,0
2017,26,5,0
2017,19,5,0
2017,27,5,0
2017,17,5,0.219268220200385
2018,16,5,0
2018,18,5,0.00370249880661383
2018,21,5,0.152830473414778
2018,20,5,0
2018,26,5,0
2018,19,5,0
2018,27,5,0
2018,17,5,0.26882381985103
2019,16,5,0
2019,18,5,0.0476536891808539
2019,21,5,0.134619414459995
2019,20,5,0
2019,26,5,0
2019,19,5,0
2019,27,5,0
2019,17,5,0.232210075729238
1974,16,6,0
1974,18,6,0.0533501634898016
1974,21,6,0.165159623761451
1974,20,6,0
1974,26,6,0
1974,19,6,0
1974,27,6,0
1974,17,6,0.270689288975364
1975,16,6,0
1975,18,6,0.0156029301873744
1975,21,6,0.134315333161305
1975,20,6,0
1975,26,6,0
1975,19,6,0
1975,27,6,0
1975,17,6,0.223601202277667
1976,16,6,0
1976,18,6,0.0635681668975726
1976,21,6,0.115357344107451
1976,20,6,0
1976,26,6,0
1976,19,6,0
1976,27,6,0
1976,17,6,0.236594056019505
1977,16,6,0
1977,18,6,0.0774933361069305
1977,21,6,0.100074767092512
1977,20,6,0
1977,26,6,0
1977,19,6,0
1977,27,6,0
1977,17,6,0.180994383906986
1978,16,6,0
1978,18,6,0.0615481172510151
1978,21,6,0.114864273811649
1978,20,6,0
1978,26,6,0
1978,19,6,0
1978,27,6,0
1978,17,6,0.255121997387103
1979,16,6,0
1979,18,6,0.0308799138097834
1979,21,6,0.109340889821
1979,20,6,0
1979,26,6,0
1979,19,6,0
1979,27,6,0
1979,17,6,0.232973883350645
1980,16,6,0
1980,18,6,0.0290391558052739
1980,21,6,0.092054231195147
1980,20,6,0
1980,26,6,0
1980,19,6,0
1980,27,6,0
1980,17,6,0.197715870978761
1981,16,6,0
1981,18,6,0.013468618060304
1981,21,6,0.117328411404802
1981,20,6,0
1981,26,6,0
1981,19,6,0
1981,27,6,0
1981,17,6,0.23976194065588
1982,16,6,0
1982,18,6,0.00704775098967347
1982,21,6,0.118337068029765
1982,20,6,0
1982,26,6,0
1982,19,6,0
1982,27,6,0
1982,17,6,0.201056954029865
1983,16,6,0
1983,18,6,0.0159229823377006
1983,21,6,0.101963123504699
1983,20,6,0
1983,26,6,0
1983,19,6,0
1983,27,6,0
1983,17,6,0.229529712483595
1984,16,6,0
1984,18,6,0.0284336325700057
1984,21,6,0.0909712362247985
1984,20,6,0
1984,26,6,0
1984,19,6,0
1984,27,6,0
1984,17,6,0.209401011893323
1985,16,6,0
1985,18,6,0.0342258321287006
1985,21,6,0.0830103017234931
1985,20,6,0
1985,26,6,0
1985,19,6,0
1985,27,6,0
1985,17,6,0.208712077702166
1986,16,6,0
1986,18,6,0.0146782009063784
1986,21,6,0.0744997764816498
1986,20,6,0
1986,26,6,0
1986,19,6,0
1986,27,6,0
1986,17,6,0.173065254759224
1987,16,6,0
1987,18,6,0.0088903723646164
1987,21,6,0.0765012339600651
1987,20,6,0
1987,26,6,0
1987,19,6,0
1987,27,6,0
1987,17,6,0.183626712168798
1988,16,6,0
1988,18,6,0.0108382102260685
1988,21,6,0.0848203631571019
1988,20,6,0
1988,26,6,0
1988,19,6,0
1988,27,6,0
1988,17,6,0.195435003326934
1989,16,6,0
1989,18,6,0.0256730186571525
1989,21,6,0.0687474038572399
1989,20,6,0
1989,26,6,0
1989,19,6,0
1989,27,6,0
1989,17,6,0.212229822714864
1990,16,6,0
1990,18,6,0.0165568310397185
1990,21,6,0.0665905110525618
1990,20,6,0
1990,26,6,0
1990,19,6,0
1990,27,6,0
1990,17,6,0.210107103470824
1991,16,6,0
1991,18,6,0.0255185662655371
1991,21,6,0.0633632220020657
1991,20,6,0
1991,26,6,0
1991,19,6,0
1991,27,6,0
1991,17,6,0.232201038795463
1992,16,6,0
1992,18,6,0.0215288692344083
1992,21,6,0.0629049981688172
1992,20,6,0
1992,26,6,0
1992,19,6,0
1992,27,6,0
1992,17,6,0.223474317327898
1993,16,6,0
1993,18,6,0.0137089705583018
1993,21,6,0.0602383062633593
1993,20,6,0
1993,26,6,0
1993,19,6,0
1993,27,6,0
1993,17,6,0.211422665691238
1994,16,6,0
1994,18,6,0.00415779399560144
1994,21,6,0.064809664748089
1994,20,6,0
1994,26,6,0
1994,19,6,0
1994,27,6,0
1994,17,6,0.227968333335641
1995,16,6,0
1995,18,6,0.00938722336177002
1995,21,6,0.0772475312313831
1995,20,6,0
1995,26,6,0
1995,19,6,0
1995,27,6,0
1995,17,6,0.196432149787264
1996,16,6,0
1996,18,6,0.0157419875114969
1996,21,6,0.0681038366974738
1996,20,6,0
1996,26,6,0
1996,19,6,0
1996,27,6,0
1996,17,6,0.216970119116305
1997,16,6,0
1997,18,6,0.0111073390217068
1997,21,6,0.0689720340992147
1997,20,6,0
1997,26,6,0
1997,19,6,0
1997,27,6,0
1997,17,6,0.197844292382641
1998,16,6,0
1998,18,6,0.0227796402878718
1998,21,6,0.0602837337035781
1998,20,6,0
1998,26,6,0
1998,19,6,0
1998,27,6,0
1998,17,6,0.205549893616218
1999,16,6,0
1999,18,6,0.0321380972657468
1999,21,6,0.071910535935144
1999,20,6,0
1999,26,6,0
1999,19,6,0
1999,27,6,0
1999,17,6,0.230909254767625
2000,16,6,0
2000,18,6,0.0283904499291949
2000,21,6,0.0545702078144189
2000,20,6,0
2000,26,6,0
2000,19,6,0
2000,27,6,0
2000,17,6,0.206816557206733
2001,16,6,0
2001,18,6,0.0258865108141305
2001,21,6,0.0625737906012382
2001,20,6,0
2001,26,6,0
2001,19,6,0
2001,27,6,0
2001,17,6,0.186783680832303
2002,16,6,0
2002,18,6,0.0171726414857534
2002,21,6,0.0851889352316172
2002,20,6,0
2002,26,6,0
2002,19,6,0
2002,27,6,0
2002,17,6,0.212937905421941
2003,16,6,0
2003,18,6,0.0324686963649213
2003,21,6,0.0776201365168112
2003,20,6,0
2003,26,6,0
2003,19,6,0
2003,27,6,0
2003,17,6,0.201077983007867
2004,16,6,0
2004,18,6,0.0580632788885841
2004,21,6,0.125403863903352
2004,20,6,0
2004,26,6,0
2004,19,6,0
2004,27,6,0
2004,17,6,0.265677763525095
2005,16,6,0
2005,18,6,0.0743485107644245
2005,21,6,0.0973951525716377
2005,20,6,0
2005,26,6,0
2005,19,6,0
2005,27,6,0
2005,17,6,0.26793908856011
2006,16,6,0
2006,18,6,0.0623520897188069
2006,21,6,0.128518033018011
2006,20,6,0
2006,26,6,0
2006,19,6,0
2006,27,6,0
2006,17,6,0.230255792142536
2007,16,6,0
2007,18,6,0.0487467766148251
2007,21,6,0.141664317767747
2007,20,6,0
2007,26,6,0
2007,19,6,0
2007,27,6,0
2007,17,6,0.256619012350328
2008,16,6,0
2008,18,6,0.0531260285442719
2008,21,6,0.149030594027629
2008,20,6,0
2008,26,6,0
2008,19,6,0
2008,27,6,0
2008,17,6,0.243477274120772
2009,16,6,0
2009,18,6,0.0204565727398949
2009,21,6,0.131701847652298
2009,20,6,0
2009,26,6,0
2009,19,6,0
2009,27,6,0
2009,17,6,0.247973240469154
2010,16,6,0
2010,18,6,0.0508999184494052
