Year Quarter Area Predator.no Predator.age Prey.no Prey.age Part.M2
2094 3 1 1 9 3 5 0.00109378
2094 3 1 1 9 3 6 0.00105506
2094 3 1 1 9 3 7 0.00110585
2094 3 1 1 10 2 0 9.06618e-05
2094 3 1 1 10 2 1 8.42819e-05
2094 3 1 1 10 2 2 7.27508e-05
2094 3 1 1 10 2 3 6.41826e-05
2094 3 1 1 10 2 4 6.49074e-05
2094 3 1 1 10 2 5 5.93556e-05
2094 3 1 1 10 2 6 5.82832e-05
2094 3 1 1 10 2 7 5.89947e-05
2094 3 1 1 10 2 8 6.58579e-05
2094 3 1 1 10 3 0 3.81621e-05
2094 3 1 1 10 3 1 4.26967e-05
2094 3 1 1 10 3 2 4.25973e-05
2094 3 1 1 10 3 3 4.20993e-05
2094 3 1 1 10 3 4 4.20993e-05
2094 3 1 1 10 3 5 4.17378e-05
2094 3 1 1 10 3 6 4.10591e-05
2094 3 1 1 10 3 7 4.19251e-05
2094 4 1 1 3 2 0 0.00485175
2094 4 1 1 3 2 1 0.00106482
2094 4 1 1 3 3 0 0.00286933
2094 4 1 1 3 3 1 0.00104527
2094 4 1 1 3 3 2 0.000823406
2094 4 1 1 3 3 3 0.000683794
2094 4 1 1 3 3 4 0.000656623
2094 4 1 1 3 3 7 0.000665498
2094 4 1 1 4 2 0 0.0266712
2094 4 1 1 4 2 1 0.00776664
2094 4 1 1 4 2 2 0.00489763
2094 4 1 1 4 2 3 0.0041551
2094 4 1 1 4 2 4 0.00316609
2094 4 1 1 4 2 5 0.00287218
2094 4 1 1 4 3 0 0.0141149
2094 4 1 1 4 3 1 0.00639019
2094 4 1 1 4 3 2 0.00526562
2094 4 1 1 4 3 3 0.00452316
2094 4 1 1 4 3 4 0.004375
2094 4 1 1 4 3 5 0.00405729
2094 4 1 1 4 3 6 0.00389154
2094 4 1 1 4 3 7 0.00442354
2094 4 1 1 5 2 0 0.0324102
2094 4 1 1 5 2 1 0.0118557
2094 4 1 1 5 2 2 0.00802122
2094 4 1 1 5 2 3 0.00696893
2094 4 1 1 5 2 4 0.00551595
2094 4 1 1 5 2 5 0.00507071
2094 4 1 1 5 2 6 0.00403511
2094 4 1 1 5 2 7 0.00423959
2094 4 1 1 5 2 8 0.00374045
2094 4 1 1 5 3 0 0.0156822
2094 4 1 1 5 3 1 0.00845994
2094 4 1 1 5 3 2 0.00722889
2094 4 1 1 5 3 3 0.00638123
2094 4 1 1 5 3 4 0.00620837
2094 4 1 1 5 3 5 0.0058332
2094 4 1 1 5 3 6 0.00563492
2094 4 1 1 5 3 7 0.00626514
2094 4 1 1 6 2 0 0.0499699
2094 4 1 1 6 2 1 0.0220707
2094 4 1 1 6 2 2 0.0158266
2094 4 1 1 6 2 3 0.0140233
2094 4 1 1 6 2 4 0.0114539
2094 4 1 1 6 2 5 0.0106454
2094 4 1 1 6 2 6 0.00871975
2094 4 1 1 6 2 7 0.0091054
2094 4 1 1 6 2 8 0.00815888
2094 4 1 1 6 3 0 0.0224529
2094 4 1 1 6 3 1 0.0140007
2094 4 1 1 6 3 2 0.0123278
2094 4 1 1 6 3 3 0.0111302
2094 4 1 1 6 3 4 0.0108811
2094 4 1 1 6 3 5 0.0103345
2094 4 1 1 6 3 6 0.0100422
2094 4 1 1 6 3 7 0.0109631
2094 4 1 1 7 2 0 0.0313827
2094 4 1 1 7 2 1 0.0164197
2094 4 1 1 7 2 2 0.0124062
2094 4 1 1 7 2 3 0.0111885
2094 4 1 1 7 2 4 0.00940023
2094 4 1 1 7 2 5 0.00882319
2094 4 1 1 7 2 6 0.00741739
2094 4 1 1 7 2 7 0.00770271
2094 4 1 1 7 2 8 0.0069988
2094 4 1 1 7 3 0 0.0131933
2094 4 1 1 7 3 1 0.00937068
2094 4 1 1 7 3 2 0.00847654
2094 4 1 1 7 3 3 0.00780965
2094 4 1 1 7 3 4 0.00766806
2094 4 1 1 7 3 5 0.00735382
2094 4 1 1 7 3 6 0.00718376
2094 4 1 1 7 3 7 0.00771478
2094 4 1 1 8 2 0 0.0470297
2094 4 1 1 8 2 1 0.0292125
2094 4 1 1 8 2 2 0.0232719
2094 4 1 1 8 2 3 0.0213667
2094 4 1 1 8 2 4 0.0184726
2094 4 1 1 8 2 5 0.0175125
2094 4 1 1 8 2 6 0.0151148
2094 4 1 1 8 2 7 0.0156085
2094 4 1 1 8 2 8 0.0143836
2094 4 1 1 8 3 0 0.0184825
2094 4 1 1 8 3 1 0.0149779
2094 4 1 1 8 3 2 0.0139239
2094 4 1 1 8 3 3 0.0130943
2094 4 1 1 8 3 4 0.0129135
2094 4 1 1 8 3 5 0.0125065
2094 4 1 1 8 3 6 0.012283
2094 4 1 1 8 3 7 0.0129733
2094 4 1 1 9 2 0 0.00871645
2094 4 1 1 9 2 1 0.00675734
2094 4 1 1 9 2 2 0.00576414
2094 4 1 1 9 2 3 0.00541596
2094 4 1 1 9 2 4 0.00485858
2094 4 1 1 9 2 5 0.0046658
2094 4 1 1 9 2 6 0.00416622
2094 4 1 1 9 2 7 0.00427127
2094 4 1 1 9 2 8 0.00400847
2094 4 1 1 9 3 0 0.00313993
2094 4 1 1 9 3 1 0.00301699
2094 4 1 1 9 3 2 0.00290539
2094 4 1 1 9 3 3 0.00280563
2094 4 1 1 9 3 4 0.00278265
2094 4 1 1 9 3 5 0.00272936
2094 4 1 1 9 3 6 0.00269922
2094 4 1 1 9 3 7 0.0027903
2094 4 1 1 10 2 0 0.00029541
2094 4 1 1 10 2 1 0.000276671
2094 4 1 1 10 2 2 0.000250181
2094 4 1 1 10 2 3 0.00023975
2094 4 1 1 10 2 4 0.000221962
2094 4 1 1 10 2 5 0.000215511
2094 4 1 1 10 2 6 0.000198097
2094 4 1 1 10 2 7 0.000201842
2094 4 1 1 10 2 8 0.000192391
2094 4 1 1 10 3 0 9.87988e-05
2094 4 1 1 10 3 1 0.000109775
2094 4 1 1 10 3 2 0.000108945
2094 4 1 1 10 3 3 0.000107608
2094 4 1 1 10 3 4 0.000107245
2094 4 1 1 10 3 5 0.000106336
2094 4 1 1 10 3 6 0.000105785
2094 4 1 1 10 3 7 0.000107368
2095 1 1 1 2 2 1 0.003063
2095 1 1 1 2 3 1 0.00279494
2095 1 1 1 3 2 1 0.00991348
2095 1 1 1 3 3 1 0.0075279
2095 1 1 1 3 3 2 0.00275641
2095 1 1 1 3 3 3 0.00214099
2095 1 1 1 3 3 4 0.00195164
2095 1 1 1 3 3 5 0.00178638
2095 1 1 1 3 3 6 0.00161875
2095 1 1 1 3 3 7 0.00166416
2095 1 1 1 4 2 1 0.0391752
2095 1 1 1 4 2 2 0.0118909
2095 1 1 1 4 2 3 0.00825646
2095 1 1 1 4 2 4 0.00528565
2095 1 1 1 4 2 5 0.00466908
2095 1 1 1 4 2 6 0.00404744
2095 1 1 1 4 3 1 0.0256761
2095 1 1 1 4 3 2 0.0117844
2095 1 1 1 4 3 3 0.00961856
2095 1 1 1 4 3 4 0.00892382
2095 1 1 1 4 3 5 0.00830477
2095 1 1 1 4 3 6 0.00766362
2095 1 1 1 4 3 7 0.0078387
2095 1 1 1 5 2 1 0.0397345
2095 1 1 1 5 2 2 0.015017
2095 1 1 1 5 2 3 0.0110297
2095 1 1 1 5 2 4 0.00752889
2095 1 1 1 5 2 5 0.0067652
2095 1 1 1 5 2 6 0.00597879
2095 1 1 1 5 2 7 0.00574726
2095 1 1 1 5 2 8 0.00369399
2095 1 1 1 5 3 1 0.0232026
2095 1 1 1 5 3 2 0.0127138
2095 1 1 1 5 3 3 0.0107887
2095 1 1 1 5 3 4 0.0101488
2095 1 1 1 5 3 5 0.00956849
2095 1 1 1 5 3 6 0.0089567
2095 1 1 1 5 3 7 0.00912489
2095 1 1 1 6 2 1 0.0796937
2095 1 1 1 6 2 2 0.0361555
2095 1 1 1 6 2 3 0.0278287
2095 1 1 1 6 2 4 0.020039
2095 1 1 1 6 2 5 0.0182645
2095 1 1 1 6 2 6 0.0164031
2095 1 1 1 6 2 7 0.0158479
2095 1 1 1 6 2 8 0.0107555
2095 1 1 1 6 3 1 0.042267
2095 1 1 1 6 3 2 0.0268455
2095 1 1 1 6 3 3 0.0235312
2095 1 1 1 6 3 4 0.022392
2095 1 1 1 6 3 5 0.0213417
2095 1 1 1 6 3 6 0.0202162
2095 1 1 1 6 3 7 0.0205275
2095 1 1 1 7 2 1 0.0517195
2095 1 1 1 7 2 2 0.0276224
2095 1 1 1 7 2 3 0.0221688
2095 1 1 1 7 2 4 0.0167441
2095 1 1 1 7 2 5 0.0154565
2095 1 1 1 7 2 6 0.0140822
2095 1 1 1 7 2 7 0.0136673
2095 1 1 1 7 2 8 0.00973726
2095 1 1 1 7 3 1 0.0251715
2095 1 1 1 7 3 2 0.0182413
2095 1 1 1 7 3 3 0.0164588
2095 1 1 1 7 3 4 0.015824
2095 1 1 1 7 3 5 0.0152285
2095 1 1 1 7 3 6 0.0145794
2095 1 1 1 7 3 7 0.0147601
2095 1 1 1 8 2 1 0.0760412
2095 1 1 1 8 2 2 0.0477704
2095 1 1 1 8 2 3 0.0399677
2095 1 1 1 8 2 4 0.0316564
2095 1 1 1 8 2 5 0.0295941
2095 1 1 1 8 2 6 0.0273508
2095 1 1 1 8 2 7 0.0266646
2095 1 1 1 8 2 8 0.0199381
2095 1 1 1 8 3 1 0.0339757
2095 1 1 1 8 3 2 0.0280739
2095 1 1 1 8 3 3 0.0260709
2095 1 1 1 8 3 4 0.0253232
2095 1 1 1 8 3 5 0.0246063
2095 1 1 1 8 3 6 0.0238077
2095 1 1 1 8 3 7 0.0240318
2095 1 1 1 9 2 1 0.0126819
2095 1 1 1 9 2 2 0.00987092
2095 1 1 1 9 2 3 0.00872494
2095 1 1 1 9 2 4 0.00735783
2095 1 1 1 9 2 5 0.00699428
2095 1 1 1 9 2 6 0.00658723
2095 1 1 1 9 2 7 0.00646024
2095 1 1 1 9 2 8 0.00514881
2095 1 1 1 9 3 1 0.00506152
2095 1 1 1 9 3 2 0.0049733
2095 1 1 1 9 3 3 0.00479744
2095 1 1 1 9 3 4 0.00472326
2095 1 1 1 9 3 5 0.00464828
2095 1 1 1 9 3 6 0.00456061
2095 1 1 1 9 3 7 0.00458564
2095 1 1 1 10 2 1 0.000421324
2095 1 1 1 10 2 2 0.000393538
2095 1 1 1 10 2 3 0.000364494
2095 1 1 1 10 2 4 0.00032423
2095 1 1 1 10 2 5 0.00031262
2095 1 1 1 10 2 6 0.000299192
2095 1 1 1 10 2 7 0.000294911
2095 1 1 1 10 2 8 0.000248159
2095 1 1 1 10 3 1 0.000152757
2095 1 1 1 10 3 2 0.000173932
2095 1 1 1 10 3 3 0.000173299
2095 1 1 1 10 3 4 0.000172593
2095 1 1 1 10 3 5 0.000171701
2095 1 1 1 10 3 6 0.000170475
2095 1 1 1 10 3 7 0.000170843
2095 2 1 1 2 3 1 0.00176899
2095 2 1 1 3 2 1 0.00120988
2095 2 1 1 3 3 1 0.00678508
2095 2 1 1 3 3 2 0.00285141
2095 2 1 1 3 3 3 0.00234029
2095 2 1 1 3 3 4 0.0020726
2095 2 1 1 3 3 5 0.00201286
2095 2 1 1 3 3 7 0.00177352
2095 2 1 1 4 2 1 0.00491896
2095 2 1 1 4 2 2 0.00224345
2095 2 1 1 4 2 3 0.00249552
2095 2 1 1 4 2 4 0.001366
2095 2 1 1 4 2 5 0.0014574
2095 2 1 1 4 3 1 0.0209796
2095 2 1 1 4 3 2 0.0106267
2095 2 1 1 4 3 3 0.00906076
2095 2 1 1 4 3 4 0.00820939
2095 2 1 1 4 3 5 0.00801611
2095 2 1 1 4 3 6 0.006625
2095 2 1 1 4 3 7 0.00722846
2095 2 1 1 5 2 1 0.00613689
2095 2 1 1 5 2 2 0.00318283
2095 2 1 1 5 2 3 0.00348316
2095 2 1 1 5 2 4 0.00208334
2095 2 1 1 5 2 5 0.00220255
2095 2 1 1 5 2 6 0.00159864
2095 2 1 1 5 2 7 0.00123753
2095 2 1 1 5 2 8 0.00101721
2095 2 1 1 5 3 1 0.0210194
2095 2 1 1 5 3 2 0.0123651
2095 2 1 1 5 3 3 0.0108699
2095 2 1 1 5 3 4 0.01003
2095 2 1 1 5 3 5 0.00983652
2095 2 1 1 5 3 6 0.00840944
2095 2 1 1 5 3 7 0.00903617
2095 2 1 1 6 2 1 0.013162
2095 2 1 1 6 2 2 0.00757966
2095 2 1 1 6 2 3 0.00818539
2095 2 1 1 6 2 4 0.00526236
2095 2 1 1 6 2 5 0.00552225
2095 2 1 1 6 2 6 0.00417897
2095 2 1 1 6 2 7 0.00333899
2095 2 1 1 6 2 8 0.00280934
2095 2 1 1 6 3 1 0.0377065
2095 2 1 1 6 3 2 0.0250559
2095 2 1 1 6 3 3 0.0225809
2095 2 1 1 6 3 4 0.0211485
2095 2 1 1 6 3 5 0.0208139
2095 2 1 1 6 3 6 0.0182917
2095 2 1 1 6 3 7 0.0194116
2095 2 1 1 7 2 1 0.00909444
2095 2 1 1 7 2 2 0.0057603
2095 2 1 1 7 2 3 0.00614594
2095 2 1 1 7 2 4 0.0042193
2095 2 1 1 7 2 5 0.00439785
2095 2 1 1 7 2 6 0.00345682
2095 2 1 1 7 2 7 0.00284263
2095 2 1 1 7 2 8 0.00244301
2095 2 1 1 7 3 1 0.0221477
2095 2 1 1 7 3 2 0.0164415
2095 2 1 1 7 3 3 0.0151563
2095 2 1 1 7 3 4 0.0143882
2095 2 1 1 7 3 5 0.0142062
2095 2 1 1 7 3 6 0.0128017
2095 2 1 1 7 3 7 0.0134324
2095 2 1 1 8 2 1 0.0153749
2095 2 1 1 8 2 2 0.0107064
2095 2 1 1 8 2 3 0.0112866
2095 2 1 1 8 2 4 0.00827182
2095 2 1 1 8 2 5 0.00856403
2095 2 1 1 8 2 6 0.0069908
2095 2 1 1 8 2 7 0.00591578
2095 2 1 1 8 2 8 0.00519269
2095 2 1 1 8 3 1 0.0318511
2095 2 1 1 8 3 2 0.0264028
2095 2 1 1 8 3 3 0.0248933
2095 2 1 1 8 3 4 0.0239521
2095 2 1 1 8 3 5 0.023725
2095 2 1 1 8 3 6 0.0219198
2095 2 1 1 8 3 7 0.0227418
2095 2 1 1 9 2 1 0.0031414
2095 2 1 1 9 2 2 0.00247554
2095 2 1 1 9 2 3 0.00256905
2095 2 1 1 9 2 4 0.00205049
2095 2 1 1 9 2 5 0.00210436
2095 2 1 1 9 2 6 0.00180462
2095 2 1 1 9 2 7 0.00158529
2095 2 1 1 9 2 8 0.00143042
2095 2 1 1 9 3 1 0.00526961
2095 2 1 1 9 3 2 0.0050446
2095 2 1 1 9 3 3 0.00489804
2095 2 1 1 9 3 4 0.00479642
2095 2 1 1 9 3 5 0.00477082
2095 2 1 1 9 3 6 0.00455378
2095 2 1 1 9 3 7 0.00465553
2095 2 1 1 10 2 1 0.000121043
2095 2 1 1 10 2 2 0.000106012
2095 2 1 1 10 2 3 0.000108551
2095 2 1 1 10 2 4 9.31862e-05
2095 2 1 1 10 2 5 9.49197e-05
2095 2 1 1 10 2 6 8.49005e-05
2095 2 1 1 10 2 7 7.70011e-05
2095 2 1 1 10 2 8 7.11339e-05
2095 2 1 1 10 3 1 0.000169563
2095 2 1 1 10 3 2 0.000183555
2095 2 1 1 10 3 3 0.000182751
2095 2 1 1 10 3 4 0.000181665
2095 2 1 1 10 3 5 0.000181341
2095 2 1 1 10 3 6 0.000177974
2095 2 1 1 10 3 7 0.000179678
2095 3 1 1 2 2 0 0.000430936
2095 3 1 1 2 3 0 0.000370615
2095 3 1 1 3 2 0 0.00298582
2095 3 1 1 3 3 0 0.00225318
2095 3 1 1 3 3 1 0.000931804
2095 3 1 1 3 3 2 0.000697162
2095 3 1 1 3 3 3 0.000556968
2095 3 1 1 3 3 4 0.000556968
2095 3 1 1 3 3 5 0.000498858
2095 3 1 1 3 3 7 0.000526718
2095 3 1 1 4 2 0 0.0122676
2095 3 1 1 4 2 1 0.00331931
2095 3 1 1 4 2 2 0.00177533
2095 3 1 1 4 2 3 0.00116222
2095 3 1 1 4 2 4 0.00120441
2095 3 1 1 4 2 8 0.00126203
2095 3 1 1 4 3 0 0.00826804
2095 3 1 1 4 3 1 0.00414595
2095 3 1 1 4 3 2 0.00327969
2095 3 1 1 4 3 3 0.00273035
2095 3 1 1 4 3 4 0.00273035
2095 3 1 1 4 3 5 0.00249406
2095 3 1 1 4 3 6 0.00217248
2095 3 1 1 4 3 7 0.00260804
2095 3 1 1 5 2 0 0.0138858
2095 3 1 1 5 2 1 0.00479703
2095 3 1 1 5 2 2 0.00282069
2095 3 1 1 5 2 3 0.00195891
2095 3 1 1 5 2 4 0.00202023
2095 3 1 1 5 2 5 0.00159252
2095 3 1 1 5 2 6 0.00151997
2095 3 1 1 5 2 7 0.00156777
2095 3 1 1 5 2 8 0.00210344
2095 3 1 1 5 3 0 0.00852596
2095 3 1 1 5 3 1 0.00501145
2095 3 1 1 5 3 2 0.00415071
2095 3 1 1 5 3 3 0.00357486
2095 3 1 1 5 3 4 0.00357486
2095 3 1 1 5 3 5 0.00331885
2095 3 1 1 5 3 6 0.00296139
2095 3 1 1 5 3 7 0.00344301
2095 3 1 1 6 2 0 0.0164959
2095 3 1 1 6 2 1 0.00694501
2095 3 1 1 6 2 2 0.00440927
2095 3 1 1 6 2 3 0.0032121
2095 3 1 1 6 2 4 0.00329971
2095 3 1 1 6 2 5 0.00267944
2095 3 1 1 6 2 6 0.00257192
2095 3 1 1 6 2 7 0.00264284
2095 3 1 1 6 2 8 0.00341793
2095 3 1 1 6 3 0 0.00939261
2095 3 1 1 6 3 1 0.00627856
2095 3 1 1 6 3 2 0.0053972
2095 3 1 1 6 3 3 0.00477798
2095 3 1 1 6 3 4 0.00477798
2095 3 1 1 6 3 5 0.00449441
2095 3 1 1 6 3 6 0.00408927
2095 3 1 1 6 3 7 0.0046326
2095 3 1 1 7 2 0 0.0100498
2095 3 1 1 7 2 1 0.00506158
2095 3 1 1 7 2 2 0.00344479
2095 3 1 1 7 2 3 0.0026206
2095 3 1 1 7 2 4 0.00268253
2095 3 1 1 7 2 5 0.00223763
2095 3 1 1 7 2 6 0.00215891
2095 3 1 1 7 2 7 0.00221089
2095 3 1 1 7 2 8 0.00276569
2095 3 1 1 7 3 0 0.00534419
2095 3 1 1 7 3 1 0.00401389
2095 3 1 1 7 3 2 0.00356868
2095 3 1 1 7 3 3 0.00323893
2095 3 1 1 7 3 4 0.00323893
2095 3 1 1 7 3 5 0.00308315
2095 3 1 1 7 3 6 0.00285522
2095 3 1 1 7 3 7 0.00315944
2095 3 1 1 8 2 0 0.01506
2095 3 1 1 8 2 1 0.00908353
2095 3 1 1 8 2 2 0.00662975
2095 3 1 1 8 2 3 0.00526818
2095 3 1 1 8 2 4 0.00537349
2095 3 1 1 8 2 5 0.00460515
2095 3 1 1 8 2 6 0.00446618
2095 3 1 1 8 2 7 0.00455805
2095 3 1 1 8 2 8 0.00551406
2095 3 1 1 8 3 0 0.00747634
2095 3 1 1 8 3 1 0.00631372
2095 3 1 1 8 3 2 0.00580695
2095 3 1 1 8 3 3 0.00540413
2095 3 1 1 8 3 4 0.00540413
2095 3 1 1 8 3 5 0.00520612
2095 3 1 1 8 3 6 0.00490768
2095 3 1 1 8 3 7 0.00530371
2095 3 1 1 9 2 0 0.00271117
2095 3 1 1 9 2 1 0.00206486
2095 3 1 1 9 2 2 0.00164975
2095 3 1 1 9 2 3 0.00138698
2095 3 1 1 9 2 4 0.00140819
2095 3 1 1 9 2 5 0.00124981
2095 3 1 1 9 2 6 0.00122023
2095 3 1 1 9 2 7 0.00123982
2095 3 1 1 9 2 8 0.00143626
2095 3 1 1 9 3 0 0.00123136
2095 3 1 1 9 3 1 0.00121018
2095 3 1 1 9 3 2 0.00116295
2095 3 1 1 9 3 3 0.00111794
2095 3 1 1 9 3 4 0.00111794
2095 3 1 1 9 3 5 0.00109378
2095 3 1 1 9 3 6 0.00105506
2095 3 1 1 9 3 7 0.00110585
2095 3 1 1 10 2 0 9.06618e-05
2095 3 1 1 10 2 1 8.42819e-05
2095 3 1 1 10 2 2 7.27508e-05
2095 3 1 1 10 2 3 6.41826e-05
2095 3 1 1 10 2 4 6.49074e-05
2095 3 1 1 10 2 5 5.93556e-05
2095 3 1 1 10 2 6 5.82832e-05
2095 3 1 1 10 2 7 5.89947e-05
2095 3 1 1 10 2 8 6.58579e-05
2095 3 1 1 10 3 0 3.81621e-05
2095 3 1 1 10 3 1 4.26967e-05
2095 3 1 1 10 3 2 4.25973e-05
2095 3 1 1 10 3 3 4.20993e-05
2095 3 1 1 10 3 4 4.20993e-05
2095 3 1 1 10 3 5 4.17378e-05
2095 3 1 1 10 3 6 4.10591e-05
2095 3 1 1 10 3 7 4.19251e-05
2095 4 1 1 3 2 0 0.00485175
2095 4 1 1 3 2 1 0.00106482
2095 4 1 1 3 3 0 0.00286933
2095 4 1 1 3 3 1 0.00104527
2095 4 1 1 3 3 2 0.000823406
2095 4 1 1 3 3 3 0.000683794
2095 4 1 1 3 3 4 0.000656623
2095 4 1 1 3 3 7 0.000665498
2095 4 1 1 4 2 0 0.0266712
2095 4 1 1 4 2 1 0.00776664
2095 4 1 1 4 2 2 0.00489763
2095 4 1 1 4 2 3 0.0041551
2095 4 1 1 4 2 4 0.00316609
2095 4 1 1 4 2 5 0.00287218
2095 4 1 1 4 3 0 0.0141149
2095 4 1 1 4 3 1 0.00639019
2095 4 1 1 4 3 2 0.00526562
2095 4 1 1 4 3 3 0.00452316
2095 4 1 1 4 3 4 0.004375
2095 4 1 1 4 3 5 0.00405729
2095 4 1 1 4 3 6 0.00389154
2095 4 1 1 4 3 7 0.00442354
2095 4 1 1 5 2 0 0.0324102
2095 4 1 1 5 2 1 0.0118557
2095 4 1 1 5 2 2 0.00802122
2095 4 1 1 5 2 3 0.00696893
2095 4 1 1 5 2 4 0.00551595
2095 4 1 1 5 2 5 0.00507071
2095 4 1 1 5 2 6 0.00403511
2095 4 1 1 5 2 7 0.00423959
2095 4 1 1 5 2 8 0.00374045
2095 4 1 1 5 3 0 0.0156822
2095 4 1 1 5 3 1 0.00845994
2095 4 1 1 5 3 2 0.00722889
2095 4 1 1 5 3 3 0.00638123
2095 4 1 1 5 3 4 0.00620837
2095 4 1 1 5 3 5 0.0058332
2095 4 1 1 5 3 6 0.00563492
2095 4 1 1 5 3 7 0.00626514
2095 4 1 1 6 2 0 0.0499699
2095 4 1 1 6 2 1 0.0220707
2095 4 1 1 6 2 2 0.0158266
2095 4 1 1 6 2 3 0.0140233
2095 4 1 1 6 2 4 0.0114539
2095 4 1 1 6 2 5 0.0106454
2095 4 1 1 6 2 6 0.00871975
2095 4 1 1 6 2 7 0.0091054
2095 4 1 1 6 2 8 0.00815888
2095 4 1 1 6 3 0 0.0224529
2095 4 1 1 6 3 1 0.0140007
2095 4 1 1 6 3 2 0.0123278
2095 4 1 1 6 3 3 0.0111302
2095 4 1 1 6 3 4 0.0108811
2095 4 1 1 6 3 5 0.0103345
2095 4 1 1 6 3 6 0.0100422
2095 4 1 1 6 3 7 0.0109631
2095 4 1 1 7 2 0 0.0313827
2095 4 1 1 7 2 1 0.0164197
2095 4 1 1 7 2 2 0.0124062
2095 4 1 1 7 2 3 0.0111885
2095 4 1 1 7 2 4 0.00940023
2095 4 1 1 7 2 5 0.00882319
2095 4 1 1 7 2 6 0.00741739
2095 4 1 1 7 2 7 0.00770271
2095 4 1 1 7 2 8 0.0069988
2095 4 1 1 7 3 0 0.0131933
2095 4 1 1 7 3 1 0.00937068
2095 4 1 1 7 3 2 0.00847654
2095 4 1 1 7 3 3 0.00780965
2095 4 1 1 7 3 4 0.00766806
2095 4 1 1 7 3 5 0.00735382
2095 4 1 1 7 3 6 0.00718376
2095 4 1 1 7 3 7 0.00771478
2095 4 1 1 8 2 0 0.0470297
2095 4 1 1 8 2 1 0.0292125
2095 4 1 1 8 2 2 0.0232719
2095 4 1 1 8 2 3 0.0213667
2095 4 1 1 8 2 4 0.0184726
2095 4 1 1 8 2 5 0.0175125
2095 4 1 1 8 2 6 0.0151148
2095 4 1 1 8 2 7 0.0156085
2095 4 1 1 8 2 8 0.0143836
2095 4 1 1 8 3 0 0.0184825
2095 4 1 1 8 3 1 0.0149779
2095 4 1 1 8 3 2 0.0139239
2095 4 1 1 8 3 3 0.0130943
2095 4 1 1 8 3 4 0.0129135
2095 4 1 1 8 3 5 0.0125065
2095 4 1 1 8 3 6 0.012283
2095 4 1 1 8 3 7 0.0129733
2095 4 1 1 9 2 0 0.00871645
2095 4 1 1 9 2 1 0.00675734
2095 4 1 1 9 2 2 0.00576414
2095 4 1 1 9 2 3 0.00541596
2095 4 1 1 9 2 4 0.00485858
2095 4 1 1 9 2 5 0.0046658
2095 4 1 1 9 2 6 0.00416622
2095 4 1 1 9 2 7 0.00427127
2095 4 1 1 9 2 8 0.00400847
2095 4 1 1 9 3 0 0.00313993
2095 4 1 1 9 3 1 0.00301699
2095 4 1 1 9 3 2 0.00290539
2095 4 1 1 9 3 3 0.00280563
2095 4 1 1 9 3 4 0.00278265
2095 4 1 1 9 3 5 0.00272936
2095 4 1 1 9 3 6 0.00269922
2095 4 1 1 9 3 7 0.0027903
2095 4 1 1 10 2 0 0.00029541
2095 4 1 1 10 2 1 0.000276671
2095 4 1 1 10 2 2 0.000250181
2095 4 1 1 10 2 3 0.00023975
2095 4 1 1 10 2 4 0.000221962
2095 4 1 1 10 2 5 0.000215511
2095 4 1 1 10 2 6 0.000198097
2095 4 1 1 10 2 7 0.000201842
2095 4 1 1 10 2 8 0.000192391
2095 4 1 1 10 3 0 9.87988e-05
2095 4 1 1 10 3 1 0.000109775
2095 4 1 1 10 3 2 0.000108945
2095 4 1 1 10 3 3 0.000107608
2095 4 1 1 10 3 4 0.000107245
2095 4 1 1 10 3 5 0.000106336
2095 4 1 1 10 3 6 0.000105785
2095 4 1 1 10 3 7 0.000107368
2096 1 1 1 2 2 1 0.003063
2096 1 1 1 2 3 1 0.00279494
2096 1 1 1 3 2 1 0.00991348
2096 1 1 1 3 3 1 0.0075279
2096 1 1 1 3 3 2 0.00275641
2096 1 1 1 3 3 3 0.00214099
2096 1 1 1 3 3 4 0.00195164
2096 1 1 1 3 3 5 0.00178638
2096 1 1 1 3 3 6 0.00161875
2096 1 1 1 3 3 7 0.00166416
2096 1 1 1 4 2 1 0.0391752
2096 1 1 1 4 2 2 0.0118909
2096 1 1 1 4 2 3 0.00825646
2096 1 1 1 4 2 4 0.00528565
2096 1 1 1 4 2 5 0.00466908
2096 1 1 1 4 2 6 0.00404744
2096 1 1 1 4 3 1 0.0256761
2096 1 1 1 4 3 2 0.0117844
2096 1 1 1 4 3 3 0.00961856
2096 1 1 1 4 3 4 0.00892382
2096 1 1 1 4 3 5 0.00830477
2096 1 1 1 4 3 6 0.00766362
2096 1 1 1 4 3 7 0.0078387
2096 1 1 1 5 2 1 0.0397345
2096 1 1 1 5 2 2 0.015017
2096 1 1 1 5 2 3 0.0110297
2096 1 1 1 5 2 4 0.00752889
2096 1 1 1 5 2 5 0.0067652
2096 1 1 1 5 2 6 0.00597879
2096 1 1 1 5 2 7 0.00574726
2096 1 1 1 5 2 8 0.00369399
2096 1 1 1 5 3 1 0.0232026
2096 1 1 1 5 3 2 0.0127138
2096 1 1 1 5 3 3 0.0107887
2096 1 1 1 5 3 4 0.0101488
2096 1 1 1 5 3 5 0.00956849
2096 1 1 1 5 3 6 0.0089567
2096 1 1 1 5 3 7 0.00912489
2096 1 1 1 6 2 1 0.0796937
2096 1 1 1 6 2 2 0.0361555
2096 1 1 1 6 2 3 0.0278287
2096 1 1 1 6 2 4 0.020039
2096 1 1 1 6 2 5 0.0182645
2096 1 1 1 6 2 6 0.0164031
2096 1 1 1 6 2 7 0.0158479
